,name_x,city_x,index_dbase1,index_dbase2,status,JOB_START_DATE,JOB_END_DATE,EMPLOYER_STATE,name_y,city_y,st_cd,name,h2a_violtn_cnt,findings_start_date,findings_end_date,city,ld_dt
9276,1.0,1.0,12469,249407,CERTIFICATION,2018-06-06,2018-09-10,OR,"AGRILABOR, INC",HERMISTON,OR,"AGRILABOR, INC",1,2014-11-02,2016-11-01,HERMISTON,2017-11-06 11:04:32-05:00
9277,1.0,1.0,12474,249407,CERTIFICATION,2018-06-05,2018-09-26,OR,"AGRILABOR, INC",HERMISTON,OR,"AGRILABOR, INC",1,2014-11-02,2016-11-01,HERMISTON,2017-11-06 11:04:32-05:00
9278,1.0,1.0,12798,249407,CERTIFICATION,2018-06-06,2018-09-13,OR,"AGRILABOR, INC",HERMISTON,OR,"AGRILABOR, INC",1,2014-11-02,2016-11-01,HERMISTON,2017-11-06 11:04:32-05:00
9279,1.0,1.0,13028,249407,CERTIFICATION,2018-06-26,2018-09-03,OR,"AGRILABOR, INC",HERMISTON,OR,"AGRILABOR, INC",1,2014-11-02,2016-11-01,HERMISTON,2017-11-06 11:04:32-05:00
9280,1.0,1.0,13041,249407,CERTIFICATION,2018-06-11,2018-09-13,OR,"AGRILABOR, INC",HERMISTON,OR,"AGRILABOR, INC",1,2014-11-02,2016-11-01,HERMISTON,2017-11-06 11:04:32-05:00
9281,1.0,1.0,13140,249407,PARTIAL CERTIFICATION,,2018-09-03,OR,"AGRILABOR, INC",HERMISTON,OR,"AGRILABOR, INC",1,2014-11-02,2016-11-01,HERMISTON,2017-11-06 11:04:32-05:00
9282,1.0,1.0,13173,249407,CERTIFICATION,2018-05-29,2018-09-03,OR,"AGRILABOR, INC",HERMISTON,OR,"AGRILABOR, INC",1,2014-11-02,2016-11-01,HERMISTON,2017-11-06 11:04:32-05:00
9283,1.0,1.0,13698,249407,CERTIFICATION,2018-07-27,2018-09-26,OR,"AGRILABOR, INC",HERMISTON,OR,"AGRILABOR, INC",1,2014-11-02,2016-11-01,HERMISTON,2017-11-06 11:04:32-05:00
9284,1.0,1.0,14287,249407,PARTIAL CERTIFICATION,2018-08-09,2018-11-13,OR,"AGRILABOR, INC",HERMISTON,OR,"AGRILABOR, INC",1,2014-11-02,2016-11-01,HERMISTON,2017-11-06 11:04:32-05:00
9285,1.0,1.0,9260,285320,PARTIAL CERTIFICATION,2018-03-29,2018-08-16,OR,"AGRILABOR, INC",HERMISTON,OR,"AGRILABOR, INC",5,2016-06-06,2017-10-18,HERMISTON,2020-03-17 11:54:13-04:00
9286,1.0,1.0,12441,285320,CERTIFICATION,2018-05-25,2018-09-24,OR,"AGRILABOR, INC",HERMISTON,OR,"AGRILABOR, INC",5,2016-06-06,2017-10-18,HERMISTON,2020-03-17 11:54:13-04:00
9287,1.0,1.0,12469,285320,CERTIFICATION,2018-06-06,2018-09-10,OR,"AGRILABOR, INC",HERMISTON,OR,"AGRILABOR, INC",5,2016-06-06,2017-10-18,HERMISTON,2020-03-17 11:54:13-04:00
9288,1.0,1.0,12474,285320,CERTIFICATION,2018-06-05,2018-09-26,OR,"AGRILABOR, INC",HERMISTON,OR,"AGRILABOR, INC",5,2016-06-06,2017-10-18,HERMISTON,2020-03-17 11:54:13-04:00
9289,1.0,1.0,12798,285320,CERTIFICATION,2018-06-06,2018-09-13,OR,"AGRILABOR, INC",HERMISTON,OR,"AGRILABOR, INC",5,2016-06-06,2017-10-18,HERMISTON,2020-03-17 11:54:13-04:00
9290,1.0,1.0,13028,285320,CERTIFICATION,2018-06-26,2018-09-03,OR,"AGRILABOR, INC",HERMISTON,OR,"AGRILABOR, INC",5,2016-06-06,2017-10-18,HERMISTON,2020-03-17 11:54:13-04:00
9291,1.0,1.0,13041,285320,CERTIFICATION,2018-06-11,2018-09-13,OR,"AGRILABOR, INC",HERMISTON,OR,"AGRILABOR, INC",5,2016-06-06,2017-10-18,HERMISTON,2020-03-17 11:54:13-04:00
9292,1.0,1.0,13140,285320,PARTIAL CERTIFICATION,,2018-09-03,OR,"AGRILABOR, INC",HERMISTON,OR,"AGRILABOR, INC",5,2016-06-06,2017-10-18,HERMISTON,2020-03-17 11:54:13-04:00
9293,1.0,1.0,13173,285320,CERTIFICATION,2018-05-29,2018-09-03,OR,"AGRILABOR, INC",HERMISTON,OR,"AGRILABOR, INC",5,2016-06-06,2017-10-18,HERMISTON,2020-03-17 11:54:13-04:00
9294,1.0,1.0,13698,285320,CERTIFICATION,2018-07-27,2018-09-26,OR,"AGRILABOR, INC",HERMISTON,OR,"AGRILABOR, INC",5,2016-06-06,2017-10-18,HERMISTON,2020-03-17 11:54:13-04:00
9295,1.0,1.0,14287,285320,PARTIAL CERTIFICATION,2018-08-09,2018-11-13,OR,"AGRILABOR, INC",HERMISTON,OR,"AGRILABOR, INC",5,2016-06-06,2017-10-18,HERMISTON,2020-03-17 11:54:13-04:00
9296,1.0,1.0,9763,288951,CERTIFICATION,2018-04-06,2018-07-30,OR,"WEBSTER ORCHARDS, INC",HOOD RIVER,OR,"WEBSTER ORCHARDS, INC",1,2016-08-29,2018-08-28,HOOD RIVER,2019-07-13 00:23:01-04:00
9297,1.0,1.0,12164,288951,CERTIFICATION,2018-05-04,2018-08-31,OR,"WEBSTER ORCHARDS, INC",HOOD RIVER,OR,"WEBSTER ORCHARDS, INC",1,2016-08-29,2018-08-28,HOOD RIVER,2019-07-13 00:23:01-04:00
9298,1.0,1.0,10446,304729,CERTIFICATION,2018-04-18,2018-09-09,OR,BIG B FARMS,AURORA,OR,"BIG B FARM, INC",3,2018-01-01,2018-08-08,AURORA,2020-07-16 00:18:45-04:00
9299,1.0,1.0,14414,295503,CERTIFICATION,2018-09-11,2019-04-20,OR,"KCK FARMS, LLC",DAYTON,OR,"KCK FARMS, LLC",1,2016-01-26,2018-01-25,DAYTON,2019-07-26 10:03:56-04:00
9300,1.0,1.0,1826,283580,CERTIFICATION,2017-11-14,2018-06-17,WY,SNOWY RANGE LIVESTOCK LLC,LARAMIE,WY,SNOWY RANGE LIVESTOCK LLC,2,2017-10-01,2018-01-30,LARAMIE,2020-03-17 11:54:13-04:00
9301,1.0,1.0,13660,283580,CERTIFICATION,2018-07-16,2018-12-10,WY,SNOWY RANGE LIVESTOCK LLC,LARAMIE WY,WY,SNOWY RANGE LIVESTOCK LLC,2,2017-10-01,2018-01-30,LARAMIE,2020-03-17 11:54:13-04:00
9302,1.0,1.0,1249,232767,CERTIFICATION,2017-11-08,2018-06-17,LA,"BRACY'S NURSERY, LLC",AMITE,LA,"BRACY'S NURSERY, LLC",1,2014-11-17,2016-11-16,AMITE,2017-11-06 11:04:32-05:00
9303,1.0,1.0,1383,279715,CERTIFICATION,2017-10-30,2018-05-31,LA,BERTHELOT CRAWFISH COMPANY,ADDIS,LA,"BERTHELOT CRAWFISH COMPANY, LLC",2,2017-03-12,2019-03-11,ADDIS,2020-01-27 11:37:37-05:00
9304,1.0,1.0,1630,306102,CERTIFICATION,2017-11-01,2018-06-16,LA,"TATE FARM, LLC",VILLE PLATTE,LA,TATE FARMS LLC,17,2017-01-15,2019-06-25,VILLE PLATTE,2020-07-16 00:18:45-04:00
9305,1.0,1.0,1650,278458,CERTIFICATION,2017-12-05,2018-07-02,LA,J & J FARMS,MANGHAM,LA,J & J FARMS,6,2016-02-01,2018-11-15,MANGHAM,2020-01-27 11:37:36-05:00
9306,1.0,1.0,1656,232765,CERTIFICATION,2017-12-06,2018-07-02,LA,DESHOTEL FARMS,BUNKIE,LA,DESHOTEL FARMS,2,2014-02-01,2016-10-25,BUNKIE,2017-11-06 11:04:32-05:00
9307,1.0,1.0,5414,232765,CERTIFICATION,2018-01-31,2018-08-08,LA,DESHOTEL FARMS,BUNKIE,LA,DESHOTEL FARMS,2,2014-02-01,2016-10-25,BUNKIE,2017-11-06 11:04:32-05:00
9308,1.0,1.0,1903,247455,CERTIFICATION,2017-12-12,2018-07-01,LA,"MENARD FARM, LLC",LAFAYETTE,LA,"MENARD FARM, LLC",1,2015-02-15,2016-11-15,LAFAYETTE,2017-07-18 02:09:31-04:00
9309,1.0,1.0,1929,232841,CERTIFICATION,2017-12-12,2018-07-01,LA,"MONTE ROSINSKI FARMS, LLC",SCOTT,LA,MONTE ROSINSKI FARMS LLC,1,2015-03-15,2017-07-14,SCOTT,2018-03-24 02:13:06-04:00
9310,1.0,1.0,2407,232766,CERTIFICATION,2017-12-22,2018-07-21,LA,"NEWTON PRODUCE, LLC",BUNKIE,LA,"NEWTON PRODUCE, LLC",5,2014-02-14,2016-10-27,BUNKIE,2017-11-06 11:04:32-05:00
9311,1.0,1.0,4832,232766,CERTIFICATION,2018-01-08,2018-08-15,LA,NEWTON CANE CO,BUNKIE,LA,"NEWTON PRODUCE, LLC",5,2014-02-14,2016-10-27,BUNKIE,2017-11-06 11:04:32-05:00
9312,1.0,1.0,6168,232766,CERTIFICATION,2018-02-16,2018-08-22,LA,"NEWTON PRODUCE, LLC",BUNKIE,LA,"NEWTON PRODUCE, LLC",5,2014-02-14,2016-10-27,BUNKIE,2017-11-06 11:04:32-05:00
9313,1.0,1.0,2493,299553,CERTIFICATION,2017-12-11,2018-07-16,LA,R. DUGAS FAMILY FARM LLC,MARKSVILLE,LA,"R DUGAS FAMILY FARM, LLC",3,2017-02-15,2019-11-18,MARKSVILLE,2020-10-07 13:04:30-04:00
9314,1.0,1.0,2496,244672,CERTIFICATION,2017-11-27,2018-07-02,LA,"CAJUN GATORS, INC",KAPLAN,LA,"CAJUN GATORS, INC",2,2015-02-01,2017-11-15,KAPLAN,2018-12-18 00:17:43-05:00
9315,1.0,1.0,2802,287608,CERTIFICATION,2017-12-29,2018-07-08,LA,"BLACK GOLD FARMS, INC",DELHI,LA,"BLACK GOLD FARMS, INC",2,2016-08-29,2018-09-24,DELHI,2020-01-27 11:37:35-05:00
9316,1.0,1.0,12803,287608,PARTIAL CERTIFICATION,2018-06-07,2018-09-19,LA,"BLACK GOLD FARMS, INC",DELHI,LA,"BLACK GOLD FARMS, INC",2,2016-08-29,2018-09-24,DELHI,2020-01-27 11:37:35-05:00
9317,1.0,1.0,2802,313053,CERTIFICATION,2017-12-29,2018-07-08,LA,"BLACK GOLD FARMS, INC",DELHI,LA,BLACK GOLD FARMS INC,0,2020-04-27,2020-10-15,DELHI,2021-04-15 00:18:43-04:00
9318,1.0,1.0,12803,313053,PARTIAL CERTIFICATION,2018-06-07,2018-09-19,LA,"BLACK GOLD FARMS, INC",DELHI,LA,BLACK GOLD FARMS INC,0,2020-04-27,2020-10-15,DELHI,2021-04-15 00:18:43-04:00
9319,1.0,1.0,4787,67417,CERTIFICATION,2018-01-10,2018-08-15,LA,"ALMA PLANTATION, LLC",LAKELAND,LA,"ALMA PLANTATION, LLC",63,2013-10-21,2015-10-20,LAKELAND,2017-03-14 01:00:03-04:00
9320,1.0,1.0,10379,67417,CERTIFICATION,2018-04-27,2018-10-08,LA,"ALMA PLANTATION, LLC",LAKELAND,LA,"ALMA PLANTATION, LLC",63,2013-10-21,2015-10-20,LAKELAND,2017-03-14 01:00:03-04:00
9321,1.0,1.0,11862,67417,CERTIFICATION,2018-05-31,2018-10-23,LA,"ALMA PLANTATION, LLC",LAKELAND,LA,"ALMA PLANTATION, LLC",63,2013-10-21,2015-10-20,LAKELAND,2017-03-14 01:00:03-04:00
9322,1.0,1.0,13237,67417,CERTIFICATION,2018-07-06,2018-11-15,LA,"ALMA PLANTATION, LLC",LAKELAND,LA,"ALMA PLANTATION, LLC",63,2013-10-21,2015-10-20,LAKELAND,2017-03-14 01:00:03-04:00
9323,1.0,1.0,4839,266088,CERTIFICATION,2018-01-11,2018-08-10,LA,TRIPLE K AND M FARMS INC,THIBODAUX,LA,"TRIPLE K AND M FARMS, INC",16,2014-03-10,2017-01-10,THIBODAUX,2019-07-13 00:22:58-04:00
9324,1.0,1.0,5205,67418,CERTIFICATION,2018-01-09,2018-08-07,LA,ELLIOT & CHRISTINA COLVIN,RAYVILLE,LA,ELLIOT & CHRISTINA COLVIN,3,2013-10-23,2015-10-21,RAYVILLE,2017-03-14 01:00:03-04:00
9325,1.0,1.0,5380,285669,CERTIFICATION,2018-01-22,2018-08-15,LA,"GLYNN RIVET & SONS, INC",ROSEDALE,LA,"GLYNN RIVET & SONS, INC",2,2016-11-10,2018-11-09,ROSEDALE,2020-03-17 11:54:13-04:00
9326,1.0,1.0,11820,285669,CERTIFICATION,2018-05-16,2018-10-15,LA,"GLYNN RIVET & SONS, INC",ROSEDALE,LA,"GLYNN RIVET & SONS, INC",2,2016-11-10,2018-11-09,ROSEDALE,2020-03-17 11:54:13-04:00
9327,1.0,1.0,8602,244669,CERTIFICATION,2018-02-26,2018-10-03,LA,PAUL BECNEL CITRUS NURSERY,BELLE CHASSE,LA,PAUL BECNEL CITRUS NURSERY,4,2015-11-16,2017-11-15,BELLE CHASSE,2018-12-18 00:17:43-05:00
9328,1.0,1.0,9614,249892,CERTIFICATION,2018-03-28,2018-10-14,LA,"ABBIGATOR, INC",ABBEVILLE,LA,"ABBIGATOR, INC",0,2015-05-19,2017-11-13,ABBEVILLE,2018-08-14 00:04:14-04:00
9329,1.0,1.0,9727,249890,CERTIFICATION,2018-03-28,2018-10-30,LA,"WALL'S GATOR FARM II, L.L.C.",SPRINGFIELD,LA,"WALL'S GATOR FARM II, L.L.C.",1,2015-11-07,2017-11-06,SPRINGFIELD,2018-08-14 00:04:14-04:00
9330,1.0,1.0,11233,305011,CERTIFICATION,2018-05-04,2018-08-23,LA,ADVANCED AGRICULTURE INC,DUSON,LA,"ADVANCED AGRICULTURE, INC",1,2018-02-04,2020-02-03,DUSON,2020-10-07 13:04:31-04:00
9331,1.0,1.0,12225,249889,CERTIFICATION,2018-06-01,2018-12-19,LA,"MARK & CHARLYNN LIUZZA FARMS, LLC",INDEPENDENCE,LA,"MARK & CHARLYNN LIUZZA FARMS, LLC",1,2015-11-15,2017-11-14,INDEPENDENCE,2018-08-14 00:04:14-04:00
9332,1.0,1.0,12368,285914,CERTIFICATION,2018-05-21,2018-09-16,LA,JAS CRAWFISH LLC,VILLE PLATTE,LA,JAS CRAWFISH LLC,2,2017-02-01,2019-03-11,VILLE PLATTE,2020-03-17 11:54:13-04:00
9333,1.0,1.0,12433,244671,CERTIFICATION,2018-05-25,2018-12-30,LA,"STELLA PLANTATION, LLC",BRAITHWAITE,LA,"STELLA PLANTATION, LLC",10,2015-11-16,2017-11-15,BRAITHWAITE,2018-12-18 00:17:43-05:00
9334,1.0,1.0,13599,296472,CERTIFICATION,2018-07-12,2019-02-08,LA,EDWARD C. FAUST,AMITE,LA,EDWARD C FAUST,1,2016-11-03,2018-11-02,AMITE,2020-01-27 11:37:36-05:00
9335,1.0,1.0,13626,296471,CERTIFICATION,2018-07-09,2019-02-08,LA,JOHNDALES FARM,PONCHATOULA,LA,"JOHNDALES FARM, LLC",18,2016-11-07,2018-11-06,PONCHATOULA,2020-01-27 11:37:36-05:00
9336,1.0,1.0,13675,278661,CERTIFICATION,2018-07-16,2019-01-21,LA,CARONA FARMS LLC,INDEPENDENCE,LA,"CARONA FARMS, LLC",1,2018-01-12,2018-10-29,INDEPENDENCE,2020-03-17 11:54:13-04:00
9337,1.0,1.0,13734,303321,CERTIFICATION,2018-06-05,2018-10-31,LA,"INDIAN RIDGE OYSTER FARM, LLC",MONTEGUT,LA,"INDIAN RIDGE OYSTER FARM, LLC",0,2016-12-05,2018-12-03,MONTEGUT,2021-01-27 00:17:55-05:00
9338,1.0,1.0,13829,302748,CERTIFICATION,2018-07-24,2019-03-01,LA,FRANCOIS FARMS LLC,LAFAYETTE,LA,"FRANCOIS FARMS, LLC",2,2018-03-12,2020-03-10,LAFAYETTE,2021-01-27 00:17:56-05:00
9339,1.0,1.0,13860,244670,CERTIFICATION,2018-07-18,2018-12-01,LA,D & D FARMS,BELLE CHASSE,LA,"D & D FARMS, LLC",1,2015-11-15,2017-11-14,BELLE CHASSE,2018-12-18 00:17:43-05:00
9340,1.0,1.0,14022,244670,CERTIFICATION,2018-07-18,2019-03-01,LA,D & D FARMS,BELLE CHASSE,LA,"D & D FARMS, LLC",1,2015-11-15,2017-11-14,BELLE CHASSE,2018-12-18 00:17:43-05:00
9341,1.0,1.0,13864,244668,CERTIFICATION,2018-08-03,2018-12-17,LA,BROTHER'S FRUIT & TREE FARM,BELLE CHASSE,LA,"BROTHER'S FRUIT AND TREE FARM, L.L.C.",21,2016-10-18,2017-10-27,BELLE CHASSE,2018-12-18 00:17:43-05:00
9342,1.0,1.0,13875,253067,CERTIFICATION,2018-07-17,2019-02-28,LA,F & M VARGAS NURSERY LLC,FOREST HILL,LA,"F & M VARGAS NURSERY, LLC",4,2014-09-30,2017-03-20,FOREST HILL,2018-08-14 00:04:10-04:00
9343,1.0,1.0,14290,302749,CERTIFICATION,2018-08-23,2019-03-01,LA,STELLY CRAWFISH,ABBEVILLE,LA,STELLY CRAWFISH,1,2018-03-13,2020-03-11,ABBEVILLE,2021-01-27 00:17:56-05:00
9344,1.0,1.0,1472,297414,CERTIFICATION,2017-11-09,2018-06-16,MN,"VALLEY TISSUE CULTURE, INC",HALSTAD,MN,"VALLEY TISSUE CULTURE, INC",8,2020-01-15,2020-06-26,HALSTAD,2020-10-07 13:04:34-04:00
9345,1.0,1.0,1772,307136,CERTIFICATION,2017-11-20,2018-07-02,MN,"HICKORY ORCHARD, LLC",LA CRESCENT,MN,"HICKORY ORCHARD, LLC",9,2019-02-01,2019-11-19,LA CRESCENT,2020-04-14 00:19:54-04:00
9346,1.0,1.0,12131,307136,CERTIFICATION,2018-05-23,2018-10-01,MN,"HICKORY ORCHARD, LLC",LA CRESCENT,MN,"HICKORY ORCHARD, LLC",9,2019-02-01,2019-11-19,LA CRESCENT,2020-04-14 00:19:54-04:00
9347,1.0,1.0,2455,300921,CERTIFICATION,2017-12-14,2018-07-01,MN,UNTIEDT'S VEGETABLE FARM,WAVERLY,MN,"UNTIEDT'S VEGETABLE FARM, INC",294,2014-01-24,2016-11-15,WAVERLY,2021-04-15 00:18:39-04:00
9348,1.0,1.0,3144,281219,CERTIFICATION,2018-01-09,2018-07-07,MN,"DAN & JERRY'S GREENHOUSE, INC",MONTICELLO,MN,DAN & JERRY'S GREENHOUSE OF MN LLC,2,2019-03-18,2019-10-25,MONTICELLO,2020-03-17 11:54:15-04:00
9349,1.0,1.0,3494,303979,CERTIFICATION,2017-12-04,2018-07-17,MN,"LB PORK, INC",FAIRMONT,MN,"LB PORK, INC",4,2020-01-01,2020-06-15,FAIRMONT,2021-01-27 00:17:59-05:00
9350,1.0,1.0,4012,298628,CERTIFICATION,2018-01-11,2018-07-29,MN,"BAILEY NURSERIES, INC",NEWPORT,MN,"BAILEY NURSERIES, INC",32,2019-03-20,2019-12-07,NEWPORT,2021-04-15 00:18:40-04:00
9351,1.0,1.0,13357,298628,CERTIFICATION,2018-06-21,2018-10-19,MN,"BAILEY NURSERIES, INC",NEWPORT,MN,"BAILEY NURSERIES, INC",32,2019-03-20,2019-12-07,NEWPORT,2021-04-15 00:18:40-04:00
9352,1.0,1.0,4619,301998,CERTIFICATION,2017-12-27,2018-07-23,MN,THRONSON FARMS,EVANSVILLE,MN,THRONSON FARMS,26,2018-03-01,2018-12-15,EVANSVILLE,2020-10-07 13:04:28-04:00
9353,1.0,1.0,4736,297327,CERTIFICATION,2018-02-01,2018-07-31,MN,KAHNKE BROTHERS INC,PLATO,MN,KAHNKE BROTHERS INC,3,2017-09-17,2019-11-30,PLATO,2020-10-07 13:04:30-04:00
9354,1.0,1.0,5101,306112,CERTIFICATION,2018-02-05,2018-07-17,MN,"JIM WHITING NURSERY AND GARDEN CENTER, INC",ROCHESTER,MN,JIM WHITING NURSERY,6,2017-04-01,2018-11-17,ROCHESTER,2020-03-17 11:54:13-04:00
9355,1.0,1.0,5481,226317,CERTIFICATION,2018-02-01,2018-07-19,MN,SVIHEL VEGETABLE FARM INC,FOLEY,MN,"SVIHEL VEGETABLE FARM, INC",343,2010-04-01,2014-10-15,FOLEY,2017-11-06 11:04:32-05:00
9356,1.0,1.0,9551,226317,CERTIFICATION,2018-03-16,2018-08-14,MN,"SVIHEL VEGETABLE FARM, INC",FOLEY,MN,"SVIHEL VEGETABLE FARM, INC",343,2010-04-01,2014-10-15,FOLEY,2017-11-06 11:04:32-05:00
9357,1.0,1.0,6138,283247,CERTIFICATION,2018-02-01,2018-08-11,MN,L & K TREE & SHRUB,ST MICHAEL,MN,L & K TREE & SHRUB INC,3,2018-04-01,2018-12-20,SAINT MICHAEL,2020-01-27 11:37:35-05:00
9358,1.0,1.0,6344,297328,CERTIFICATION,2018-02-01,2018-08-07,MN,"YARDMASTERS LANDSCAPE & NURSERY, INC",STILLWATER,MN,"YARDMASTERS LANDSCAPES, INC",15,2019-04-15,2019-09-15,STILLWATER,2020-10-07 13:04:30-04:00
9359,1.0,1.0,6989,253484,CERTIFICATION,2018-02-27,2018-08-02,MN,"STONEY BROOK FARMS, INC",FOLEY,MN,"STONEY BROOK FARMS, INC",26,2015-06-01,2016-08-07,FOLEY,2017-11-06 11:04:32-05:00
9360,1.0,1.0,6989,298631,CERTIFICATION,2018-02-27,2018-08-02,MN,"STONEY BROOK FARMS, INC",FOLEY,MN,"STONEY BROOK FARMS, INC",51,2019-04-28,2019-11-20,FOLEY,2021-04-15 00:18:40-04:00
9361,1.0,1.0,8684,304709,CERTIFICATION,2018-02-27,2018-05-07,MN,BERRY APIARIES,OKLEE,MN,BERRY APIARIES,8,2019-05-15,2019-11-13,OKLEE,2020-07-16 00:18:47-04:00
9362,1.0,1.0,9338,304550,CERTIFICATION,2018-03-16,2018-08-25,MN,FEATHERSTONE FRUITS & VEGETABLES LLC,RUSHFORD,MN,"FEATHERSTONE FRUITS AND VEGETABLES, LLC",5,2020-05-01,2020-06-25,RUSHFORD,2021-01-27 00:17:59-05:00
9363,1.0,1.0,10298,276085,CERTIFICATION,2018-04-17,2018-08-29,MN,VINE VALLEY FARMS INC,STEWART,MN,"VINE VALLEY FARMS, INC",0,2015-09-05,2017-09-01,STEWART,2018-03-24 02:13:06-04:00
9364,1.0,1.0,1534,274575,CERTIFICATION,2017-10-18,2018-07-31,TX,HUTTO LIVESTOCK,EL DORADO,TX,HUTTO LIVESTOCK,2,2012-02-01,2014-05-04,ELDORADO,2019-02-23 00:18:42-05:00
9365,1.0,1.0,1548,304462,CERTIFICATION,2017-11-21,2018-07-02,TX,PLANT'S AND TREES OF TEXAS,QUINLAN,TX,PLANT'S AND TREES OF TEXAS,13,2017-03-20,2018-12-01,QUINLAN,2021-04-15 00:18:40-04:00
9366,1.0,1.0,1973,286256,CERTIFICATION,2017-11-07,2018-01-31,TX,"CARPENTER & DAY RANCH HOLDINGS, LLC",BULVERDE,TX,"CARPENTER & DAY RANCH HOLDINGS, LLC",2,2016-11-17,2018-11-14,BULVERDE,2020-03-17 11:54:13-04:00
9367,1.0,1.0,2019,305364,CERTIFICATION,2017-11-27,2018-06-27,TX,"FLORATECH, INC",NEVADA,TX,FLORATECH,48,2018-02-05,2019-11-16,NEVADA,2020-10-07 13:04:30-04:00
9368,1.0,1.0,2210,273469,CERTIFICATION,2017-11-21,2018-06-17,TX,TRIANGLE TURF COMPANY INC,BAY CITY,TX,TRIANGLE TURF COMPANY INC,25,2016-03-01,2017-04-13,BAY CITY,2018-12-18 00:17:43-05:00
9369,1.0,1.0,2306,290984,CERTIFICATION,2017-11-20,2018-07-02,TX,ROLLIN J FARMS,DEVINE,TX,ROLLIN J FARMS,44,2017-02-01,2018-06-22,DEVINE,2019-07-26 10:03:56-04:00
9370,1.0,1.0,3353,245502,CERTIFICATION,2017-11-30,2018-07-05,TX,RED'S TURF FARMS'S LLC,MIDFIELD,TX,RED'S TURF FARMS LLC,3,2015-11-19,2017-11-16,MIDFIELD,2018-12-18 00:17:44-05:00
9371,1.0,1.0,3649,278653,CERTIFICATION,2017-12-13,2018-06-16,TX,BROKEN ARROW RANCH INC,INGRAM,TX,BROKEN ARROW RANCH INC,4,2017-02-06,2018-10-26,INGRAM,2020-03-17 11:54:13-04:00
9372,1.0,1.0,5021,250034,CERTIFICATION,2017-12-21,2018-08-01,TX,"A. OLIVAREZ HARVESTING, LLC",UVALDE,TX,"A. OLIVAREZ HARVESTING, LLC",0,2017-01-02,2017-01-31,UVALDE,2017-11-06 11:04:32-05:00
9373,1.0,1.0,5021,291213,CERTIFICATION,2017-12-21,2018-08-01,TX,"A. OLIVAREZ HARVESTING, LLC",UVALDE,TX,"A. OLIVAREZ HARVESTING, LLC",79,2017-05-01,2018-06-15,UVALDE,2020-01-27 11:37:34-05:00
9374,1.0,1.0,5187,226339,CERTIFICATION,2018-01-31,2018-07-08,TX,BARON'S CREEK FARMS,FREDRICKSBURG,TX,BARONS CREEK VINEYARDS LLC,0,2015-11-01,2017-07-24,FREDERICKSBURG,2017-11-06 11:04:32-05:00
9375,1.0,1.0,5663,252712,CERTIFICATION,2018-01-31,2018-10-28,TX,CARGILE CATTLE COMPANY LLC,SAN ANGELO,TX,"CARGILE CATTLE COMPANY, LLC",2,2012-02-01,2014-05-04,SAN ANGELO,2018-03-24 02:13:06-04:00
9376,1.0,1.0,5728,265174,CERTIFICATION,2018-02-14,2018-08-23,TX,WETUSKI FARM AND RANCH,PLANTERSVILLE,TX,WETUSKI FARM AND RANCH,2,2015-04-08,2016-12-07,PLANTERSVILLE,2017-07-18 02:09:31-04:00
9377,1.0,1.0,6264,304941,CERTIFICATION,2018-02-02,2018-08-08,TX,ALBERT ROSAS,PLAINVIEW,TX,ALBERT ROSAS,8,2018-04-01,2018-09-20,PLAINVIEW,2020-10-07 13:04:29-04:00
9378,1.0,1.0,6294,310470,CERTIFICATION,2018-01-12,2018-07-30,TX,"L.R. FORAGE HARVESTING, LLC",ENERGY,TX,"LR FORAGE HARVESTING, LLC",70,2015-02-21,2016-12-15,ENERGY,2020-07-16 00:18:44-04:00
9379,1.0,1.0,7359,300338,CERTIFICATION,2018-02-23,2018-09-08,TX,R MEZA TRUCKING,DEL RIO,TX,"R. MEZA TRUCKING, LLC",9,2013-04-25,2015-02-01,DEL RIO,2021-04-15 00:18:39-04:00
9380,1.0,1.0,7493,272588,CERTIFICATION,2018-01-10,2018-07-16,TX,FOUR SEASONS TREE FARM,WILLIS,TX,"FOUR SEASONS TREE FARM, LLC",18,2016-03-28,2017-08-02,WILLIS,2018-12-18 00:17:43-05:00
9381,1.0,1.0,7560,67302,CERTIFICATION,2018-01-18,2018-08-06,TX,STEPHEN & CYNTHIA HEARD,FRANCITAS,TX,STEPHEN AND CYNTHIA HEARD FARMS,2,2015-03-16,2015-12-15,FRANCITAS,2017-03-14 01:00:03-04:00
9382,1.0,1.0,8118,245805,CERTIFICATION,2018-03-14,2018-10-20,TX,GARCIA TRUCKING LLC,SAN ANGELO,TX,"GARCIA TRUCKING, LLC",7,2015-11-18,2017-11-14,SAN ANGELO,2018-12-18 00:17:44-05:00
9383,1.0,1.0,9050,227547,CERTIFICATION,,2018-11-27,TX,RICHARD SMITH RANCH,BRACKETTVILLE,TX,RICHARD SMITH RANCH,1,2014-06-01,2015-06-10,BRACKETTVILLE,2018-03-24 02:13:06-04:00
9384,1.0,1.0,13076,227547,CERTIFICATION,2018-07-19,2019-03-01,TX,RICHARD SMITH RANCH,BRACKETTVILLE,TX,RICHARD SMITH RANCH,1,2014-06-01,2015-06-10,BRACKETTVILLE,2018-03-24 02:13:06-04:00
9385,1.0,1.0,9199,290985,CERTIFICATION,2018-02-15,2018-09-29,TX,"JONES-NAEGELIN, J.V.",HONDO,TX,"JONES-NAEGELIN, J.V.",5,2016-07-24,2018-07-23,HONDO,2019-07-26 10:03:56-04:00
